1463889148;26.44;3488;-26564;6352;6195;7079;16785
1463889165;26.44;-12492;-20996;3532;15026;-11422;17336
1463889182;26.44;-8124;-14568;-652;12142;-14271;14798
1463889200;26.44;256;-9552;-4176;9966;-8139;11036
1463889226;26.44;516;-9416;-1080;7912;-9813;9501
1463889243;26.44;1056;-8604;-2104;6965;-12712;8760
1463889260;26.44;1808;-7116;-2016;6452;-13609;7153
1463889277;26.44;2408;-5328;-1724;4980;-13802;6693
1463889294;26.44;2960;-4184;-1976;2242;-11778;5043
1463889311;26.44;2324;-4572;-2340;-881;-8253;2889
1463889328;26.44;5168;-4320;-2164;-3253;-5044;894
1463889346;26.44;8208;-4700;-8;-5405;-4673;-2706
1463889363;26.44;10112;-5824;-476;-8682;-4774;-6884
1463889380;26.44;4788;-11056;-3192;-15526;-656;-11359
1463889407;26.44;-7140;-20088;6168;-26376;-3935;-13443
1463889424;26.44;-16656;-30728;23492;-24442;-9432;-6960
1463889442;26.44;-32768;-32768;32767;-6051;-23328;10823
1463889459;26.44;-8892;-15976;15576;10828;11049;16516
1463889476;26.44;-6792;-3288;6692;1740;15387;12934
1463889493;26.44;7300;-5388;7452;2748;17487;3595
1463889510;26.44;10960;-18388;-936;3420;27118;-4710
1463889527;26.44;9448;-29292;-17952;438;19668;-12326
1463889544;26.44;-1416;-32768;1748;-9361;-5366;-9700
1463889571;26.44;-6584;-11072;-5628;-10985;9342;2960
1463889588;26.44;844;-5440;104;-4585;17389;17
1463889605;26.44;16320;-6200;5984;-2037;6127;-4056
1463889622;26.44;12648;-12508;-9380;-11697;-3884;-9654
1463889639;26.44;860;-13864;-11764;-16069;7574;-10051
1463889656;26.44;-9504;-21044;-4412;-14644;25125;-7560
1463889673;26.44;1108;-16528;-2004;-9304;22448;-8238
1463889690;26.44;-1200;-17544;-500;-9192;12974;-8133
1463889707;26.44;452;-17040;-3840;-9177;6509;-7261
1463889725;26.44;1124;-15484;-6356;-12653;-3993;-5053
1463889751;26.44;-2172;-13748;-5068;-13944;1557;-3522
1463889768;26.44;-3244;-12572;-3764;-10033;9284;-1471
1463889786;26.44;-2372;-16936;2772;-8244;12700;-244
1463889803;26.44;-1944;-16916;1716;-7161;9938;654
1463889820;26.44;-2268;-15408;1216;-7266;7693;464
1463889838;26.44;-2964;-13764;-1904;-8013;7712;216
1463889855;26.44;-3540;-13668;-2468;-7206;10865;343
1463889872;26.44;-3108;-15756;0;-6097;12721;666
1463889889;26.44;-3364;-18644;2712;-5185;13458;473
1463889906;26.44;-1252;-18688;5128;-2946;14045;-276
1463889932;26.44;-7188;-17816;-1484;-2517;11702;-2365
1463889949;26.44;-11780;-17312;-1272;-2299;8996;-1401
1463889967;26.44;-9932;-17456;1416;-1289;7510;911
1463889984;26.44;-6900;-17044;-4;-2164;1672;932
1463890001;26.44;-6056;-17908;-324;-2391;-4320;1310
1463890018;26.44;-6072;-20328;4440;2640;-2310;2713
1463890035;26.44;-5000;-23060;8216;9932;-3253;3731
1463890052;26.44;1020;-24872;10116;17642;-6382;5248
1463890069;26.44;7700;-23044;12564;27708;10635;7549
1463890086;26.44;10708;-24104;13928;32767;14975;8600
1463890114;26.44;5212;-23120;-14380;29447;13876;10778
1463890131;26.44;-620;-25224;-9336;25973;7371;10025
1463890148;26.44;7940;-32768;-592;20419;11560;9994
1463890165;26.44;1008;-32768;1800;20863;22441;5277
1463890182;26.44;-8324;-30256;-2812;16310;27901;11061
1463890199;26.44;4144;-23700;4836;14311;11908;13765
1463890216;26.44;-4992;-19068;4836;16087;-7732;13031
1463890233;26.44;-1324;-15564;-808;17079;-12886;9858
1463890250;26.44;1636;-11644;-2584;15663;-14348;8353
1463890267;26.44;3404;-9776;-1928;14178;-13237;5187
1463890294;26.44;2784;-9124;-1724;12845;-9976;3527
1463890311;26.44;3544;-4520;-1204;13519;-6477;2394
1463890328;26.44;3056;-3436;-492;10591;-3001;1492
1463890345;26.44;2148;-4104;48;7703;-1950;363
1463890362;26.44;-520;-4632;180;4072;-193;76
1463890378;26.44;-692;-4080;-340;625;882;-119
1463890395;26.44;2148;-4184;-764;-4527;1085;-1698
1463890413;26.44;3276;-3724;928;-9657;681;-5297
1463890429;26.44;3792;-6008;588;-16451;2562;-10085
1463890447;26.44;-452;-10480;952;-25768;3596;-13148
1463890473;26.44;-19548;-28160;30248;-20996;-1055;-9310
1463890490;26.44;-32768;-32768;32767;-3198;-10716;5049
1463890507;26.44;-17460;-26860;3628;-2909;3900;18778
1463890524;26.44;7656;-8836;15148;-3420;20098;10870
1463890541;26.44;4804;-12020;16092;100;5147;1844
1463890558;26.50;17360;-14772;10448;2010;21285;-381
1463890575;26.50;21964;-24612;-312;5317;22933;-8339
1463890592;26.50;8960;-25552;-2300;1324;8348;-12957
1463890610;26.50;-21612;-23176;-2072;-8258;-4436;-9727
1463890626;26.50;-14268;-13716;-21016;-11119;19481;971
1463890654;26.50;2908;-11460;-3956;-4065;25022;-609
1463890671;26.50;10760;-11660;-7332;-9874;11491;-4504
1463890688;26.50;1868;-13176;708;-12067;3456;-7927
1463890705;26.50;-7504;-14988;-2204;-12133;13856;-8184
1463890722;26.50;-4320;-17756;-336;-10764;11741;-6935
1463890739;26.50;2948;-15136;540;-9782;9548;-8519
1463890756;26.50;3616;-14196;-748;-9055;10239;-9665
1463890773;26.50;-720;-14768;-2408;-8960;13146;-9430
1463890790;26.50;-920;-14164;-3248;-9202;18484;-8529
1463890808;26.50;-5388;-15512;-4688;-8964;11482;-6236
1463890834;26.50;-8184;-15348;-4768;-10069;4939;-3986
1463890851;26.50;-8832;-15220;-524;-11278;5202;-2102
1463890868;26.50;-4588;-15616;3216;-10500;3017;-1590
1463890885;26.50;-2440;-15828;3480;-9394;1968;-2175
1463890902;26.50;-2028;-15420;2276;-8294;2378;-2383
1463890919;26.50;-2776;-15448;1404;-7170;3588;-2469
1463890936;26.50;-2596;-14792;320;-6967;4369;-3153
1463890954;26.50;-3600;-14812;1356;-6755;5605;-3180
1463890971;26.50;-2900;-15488;-272;-7125;6981;-2489
1463890998;26.50;-4872;-17520;-1384;-6488;5084;-1670
1463891015;26.50;-6120;-19292;-1340;-5439;5309;-1051
1463891032;26.50;-5680;-20436;448;-2889;4705;-355
1463891049;26.50;-6864;-19768;-1876;-1747;2979;261
1463891066;26.50;-3680;-22880;-284;-1489;-700;607
1463891083;26.50;-2272;-23692;5072;2830;181;701
1463891100;26.50;-1768;-24168;8008;8066;-2875;749
1463891117;26.50;-92;-25240;12672;14363;-5291;1614
1463891134;26.50;-2024;-19896;5568;22366;2296;3501
1463891152;26.50;-2788;-18264;8808;32767;19950;7897
1463891178;26.50;-1860;-18576;-17584;26081;-4240;10681
1463891196;26.50;-5768;-23940;-15780;22904;-15703;9932
1463891213;26.50;1112;-27336;-6000;16550;-4847;11740
1463891230;26.50;2656;-32768;2420;20878;15760;10524
1463891247;26.50;2088;-26436;228;15399;32767;7750
1463891264;26.50;9656;-28388;7304;10033;15225;16259
1463891281;26.50;-1432;-21088;5392;14994;-21374;17795
1463891298;26.50;-4288;-14340;2596;14839;-24982;13801
1463891315;26.50;-1276;-11208;-2340;13961;-14524;11608
1463891333;26.50;1264;-8272;-1816;13020;-10991;8945
1463891360;26.50;1096;-8792;-2164;10693;-9551;6211
1463891377;26.50;2232;-6872;-2036;9690;-8394;5385
1463891395;26.50;2120;-5692;-1192;8028;-6413;4418
1463891412;26.50;2068;-5096;-212;5966;-7268;3766
1463891429;26.50;1140;-4968;-252;3296;-8287;3121
1463891447;26.50;1212;-5428;-568;458;-6811;1917
1463891463;26.50;4432;-5604;-204;-2879;-4445;-553
1463891481;26.50;7860;-4444;1344;-6088;-2371;-4152
1463891498;26.50;9412;-6272;3372;-9800;-1006;-9165
1463891515;26.50;4152;-10804;3964;-15329;-503;-12805
1463891541;26.50;-12120;-26016;26012;-16589;-5179;-12784
1463891558;26.50;-31696;-32768;32767;-1562;-17917;-688
1463891576;26.50;-21728;-32768;22876;1440;-19235;12295
1463891593;26.50;-7688;-13344;8584;-1234;11019;9635
1463891610;26.50;336;-8020;14756;-664;11495;5627
1463891627;26.50;12008;-11880;5764;149;8374;-2441
1463891644;26.50;9580;-21580;156;663;22919;-6267
1463891661;26.50;4040;-27420;-14668;-4187;18776;-10271
1463891678;26.50;-19260;-25784;968;-8040;14995;-4366
1463891695;26.50;-1520;-13608;-4940;-11970;16200;922
1463891722;26.50;11008;-7012;-7748;-8197;8919;-3732
1463891739;26.50;9068;-8060;-6628;-8134;9321;-10478
1463891756;26.50;5388;-14932;-9496;-13622;5770;-13728
1463891774;26.50;-8672;-15684;-5784;-14528;15187;-11207
1463891791;26.50;-4300;-16168;-2912;-14432;17019;-10999
1463891808;26.50;-1996;-15780;128;-9510;15767;-12217
1463891825;26.50;-3508;-16804;-708;-9501;8235;-10984
1463891842;26.50;-932;-14320;-880;-9363;1281;-8122
1463891858;26.50;940;-14328;-2172;-9944;-6364;-5945
1463891876;26.50;-4816;-13828;-6792;-14780;2607;-2356
1463891902;26.50;-7048;-14764;-3628;-14291;11200;355
1463891920;26.50;-3568;-15336;4160;-12253;10501;1207
1463891937;26.50;-240;-17080;8256;-9849;11542;376
1463891954;26.50;272;-18108;8220;-7643;8099;-970
1463891971;26.50;-2388;-16240;3888;-5936;3372;-3081
1463891988;26.50;-4560;-14588;-2240;-5198;2728;-3840
1463892005;26.50;-5520;-13744;-3812;-6367;7308;-3360
1463892022;26.50;-4996;-14984;-2064;-7489;9863;-2679
1463892039;26.50;-2432;-18020;2396;-7780;5849;-2959
1463892067;26.50;-2384;-20496;-1580;-4250;3901;-2956
1463892084;26.50;-3524;-22324;3032;-1874;4851;-2537
1463892101;26.50;-8256;-20764;924;1912;4467;-1728
1463892118;26.50;-7912;-20436;60;1699;1057;-871
1463892135;26.50;-8336;-24048;3720;2802;-3222;246
1463892152;26.50;-7304;-23876;8260;7962;-4379;1686
1463892169;26.50;-5068;-23896;13212;16511;-5135;4085
1463892186;26.50;-1844;-19600;8700;24048;-752;5474
1463892203;26.50;-2228;-17000;14496;32241;8204;8665
1463892220;26.50;1744;-20024;-10860;25118;-13969;10373
1463892247;26.50;-6912;-20952;-13120;18331;-17502;9942
1463892264;26.50;-1068;-31216;-1744;17772;3525;11377
1463892281;26.50;3512;-29852;2944;18325;32167;11234
1463892298;26.50;11460;-29224;1072;13461;32767;10120
1463892315;26.50;4604;-24604;5744;4439;161;16900
1463892332;26.50;-14532;-21476;-688;13956;-31486;19712
1463892349;26.50;-5384;-13568;1152;13334;-24048;16515
1463892367;26.50;-1392;-10060;-3372;9784;-14743;13260
1463892384;26.50;-272;-7380;-4660;9113;-12197;11456
1463892401;26.50;-1656;-9044;-2924;7276;-14194;9949
1463892427;26.50;1120;-6448;-3092;5246;-17040;8354
1463892444;26.50;3636;-4060;-2552;3622;-15611;7199
1463892461;26.50;4584;-4524;-2480;965;-14474;6506
1463892478;26.50;4764;-4464;-2264;-1092;-12008;4773
1463892495;26.50;7460;-4588;-2200;-3231;-8376;3169
1463892512;26.56;12140;-4260;72;-5109;-7002;-672
1463892529;26.56;14216;-6392;-1244;-9775;-6456;-6873
1463892546;26.56;6832;-13960;-1792;-16369;-1219;-13511
1463892564;26.56;-6400;-18828;9384;-25183;-5459;-15476
1463892581;26.56;-16144;-30160;24976;-23423;-9117;-9375
1463892608;26.56;-25208;-32768;20980;4435;-26340;13334
1463892625;26.56;-10748;-10192;10744;-1301;9110;13695
1463892642;26.56;1784;-6460;10164;702;12842;7610
1463892659;26.56;14896;-17792;1808;1660;25620;-4001
1463892676;26.56;14988;-32768;-9548;457;24162;-10490
1463892693;26.56;3116;-28032;-12036;-2191;8830;-11493
1463892710;26.56;-20564;-22312;-1192;-8814;13544;3309
1463892727;26.56;92;-11360;-1244;-7514;16744;891
1463892744;26.56;11860;-3172;-6016;-8777;-1132;-873
1463892762;26.56;12468;-12920;-13096;-13613;-1182;-10154
1463892788;26.56;-6520;-14440;-7116;-12613;13323;-9106
1463892805;26.56;-7192;-19432;-2016;-15816;28234;-8811
1463892822;26.56;1712;-16236;1092;-10541;19437;-10644
1463892839;26.56;356;-16928;-1808;-9081;12391;-11752
1463892856;26.56;-4016;-17952;-2908;-9513;7826;-9555
1463892873;26.56;-980;-15788;968;-8304;2526;-7077
1463892890;26.56;1152;-13332;248;-8393;-2326;-6238
1463892908;26.56;-276;-13076;-5316;-10303;-841;-4586
1463892925;26.56;-3628;-13572;-6148;-12661;-2412;-2923
1463892952;26.56;-5696;-15136;656;-14192;6828;-897
1463892969;26.56;-2896;-14728;2624;-12070;9256;-700
1463892986;26.56;-1504;-15132;3648;-9981;12766;-1615
1463893004;26.56;-468;-15512;6492;-7340;11390;-3125
1463893021;26.56;-2084;-14232;1296;-6096;9688;-4107
1463893038;26.56;-4092;-16296;-2704;-6784;7259;-5090
1463893055;26.56;-3532;-18360;1020;-6296;8743;-5478
1463893072;26.56;-4664;-20864;5988;-4092;7014;-5298
1463893090;26.56;-6296;-21888;4012;-2280;3083;-4015
1463893107;26.56;-9048;-20332;-1172;-860;3902;-2760
1463893133;26.56;-10748;-21524;-556;632;3586;344
1463893151;26.56;-7052;-23412;6888;4176;-1489;1317
1463893168;26.56;-6000;-23368;9808;10374;-4778;2769
1463893186;26.56;-4008;-24696;13340;16626;-8383;5464
1463893203;26.56;-1100;-20480;8064;24845;517;8588
1463893219;26.56;320;-20100;14064;31457;6466;12779
1463893237;26.56;-3692;-19444;-18192;22962;-9465;13518
1463893254;26.56;-7228;-22476;-18068;21412;-21581;11510
1463893271;26.56;-1316;-27376;-4308;18181;-10117;14393
1463893288;26.56;8108;-32768;2052;20960;17335;8702
1463893314;26.56;12584;-27960;-3456;13227;32767;7944
1463893332;26.56;3184;-24792;7744;4186;-6313;17158
1463893349;26.56;-12528;-18932;3600;14454;-15212;19194
1463893366;26.56;-6564;-12144;928;10866;-17623;14385
1463893383;26.56;-576;-9280;-4080;10277;-10245;12166
1463893400;26.56;-468;-7668;-4724;9977;-10745;10261
1463893417;26.56;600;-7384;-3156;8257;-13341;8548
1463893434;26.56;1924;-5552;-3000;7054;-15412;7422
1463893451;26.56;2832;-4560;-2796;5310;-15769;6624
1463893468;26.56;3444;-4724;-1568;2331;-12871;4983
1463893495;26.56;4152;-4220;-1588;463;-9859;3689
1463893512;26.56;8356;-4948;-1892;-2080;-6701;1133
1463893530;26.56;11848;-4096;564;-2824;-5104;-2811
1463893547;26.56;12560;-5896;-2424;-8935;-3380;-9054
1463893564;26.56;5288;-12416;-1860;-16944;918;-14930
1463893581;26.56;-9052;-17840;11264;-27735;-8437;-16541
1463893598;26.56;-31936;-32768;32767;-10941;-12802;-8887
1463893615;26.56;-32768;-32768;32767;8810;-28547;13172
1463893632;26.56;-9356;-12720;4932;1182;3852;13424
1463893659;26.56;10092;-6796;11652;-405;10707;1859
1463893676;26.56;12420;-17312;4192;3899;22560;-4878
1463893693;26.56;13136;-32768;-14912;1745;24103;-12273
1463893710;26.56;-2172;-26972;-3556;-2771;11754;-11775
1463893727;26.56;-24048;-21352;-13896;-12799;21910;4469
1463893744;26.56;1592;-9040;-4580;-8766;20729;484
1463893761;26.56;10216;-3408;-7484;-9246;-912;-2411
1463893778;26.56;13864;-7904;-5780;-9034;2094;-9469
1463893795;26.56;5312;-14076;-9396;-13088;5370;-11622
1463893812;26.56;-5008;-18168;-4148;-15544;19997;-10331
1463893839;26.56;-1688;-15424;-2168;-11118;14204;-11937
1463893856;26.56;-3028;-17684;-3600;-8705;13281;-12201
1463893873;26.56;-4048;-17460;-2320;-8587;7720;-9312
1463893890;26.56;1200;-15024;-492;-8954;-460;-6534
1463893907;26.56;732;-14208;-4020;-11621;-2645;-4815
1463893924;26.56;-2408;-14012;-7132;-12753;-6274;-2560
1463893941;26.56;-4276;-14660;-2964;-14391;1490;-973
1463893958;26.56;-4072;-14860;2256;-14150;7196;451
1463893976;26.56;-2880;-14464;3112;-9993;11346;1218
1463894002;26.56;-844;-15588;6304;-8430;9897;-1323
1463894019;26.56;-1532;-15452;3292;-6178;7165;-3227
1463894036;26.56;-3116;-15312;60;-4885;6572;-4545
1463894053;26.56;-4916;-15060;-2404;-6497;6313;-4694
1463894070;26.56;-6312;-16408;-1360;-7468;9525;-4043
1463894087;26.56;-4596;-17552;3224;-5893;7612;-3690
1463894104;26.56;-5460;-19800;2004;-6242;1512;-3239
1463894122;26.56;-7576;-20852;104;-2974;3461;-2381
1463894139;26.56;-9116;-20824;-2060;-1169;3860;-1377
1463894156;26.56;-8256;-22220;-1020;-925;614;-217
1463894182;26.56;-3652;-24724;8020;5190;-3096;840
1463894199;26.56;-3044;-23736;9332;10677;-4249;2039
1463894216;26.56;-3144;-23444;13504;17887;-5137;3844
1463894233;26.56;-2392;-16932;6800;24762;5336;5437
1463894250;26.56;-2604;-17304;12372;32767;12251;9774
1463894267;26.56;644;-18752;-10412;25987;-3013;11288
1463894284;26.56;-7644;-20912;-19916;22521;-17352;10993
1463894301;26.56;-5528;-24660;-8728;18686;-14461;13549
1463894319;26.56;3024;-32768;-844;18973;1507;13288
1463894336;26.56;1604;-32768;-68;20984;29526;10054
1463894363;26.56;7796;-28048;10984;4541;-3162;17105
1463894380;26.56;-2828;-20332;3388;15247;-30157;18017
1463894397;26.56;-8236;-14332;-1004;13237;-21033;16053
1463894414;26.56;-3688;-11656;-2644;10508;-10659;13655
1463894431;26.56;-1056;-8048;-2792;9983;-12520;11797
1463894448;26.56;-432;-8612;-2152;9106;-14074;9960
1463894465;26.56;1452;-5868;-2596;7797;-14683;8258
1463894482;26.56;2640;-4656;-2328;6421;-14334;7257
1463894499;26.56;3168;-4356;-2260;5450;-16279;6446
1463894517;26.56;3564;-3584;-2412;4558;-15628;5100
1463894543;26.56;4044;-3732;-2060;933;-12515;3042
1463894561;26.56;8528;-4324;-2896;-2159;-9012;236
1463894578;26.56;10484;-4568;-112;-5433;-4769;-4039
1463894595;26.56;10448;-7128;180;-10678;-1395;-9134
1463894612;26.56;4104;-11784;1432;-18554;2143;-12303
1463894629;26.56;-6948;-16204;11960;-26364;-3685;-13750
1463894646;26.56;-22392;-32768;32767;-16291;-7839;-9692
1463894663;26.56;-28656;-32768;32056;-6639;-21809;4255
1463894680;26.56;-13308;-21248;9676;-2988;-4893;10940
1463894698;26.56;-1564;-8104;16096;-4172;7044;6087
1463894724;26.56;10100;-10840;10172;-4088;-475;-1988
1463894741;26.56;8988;-20476;2460;913;24205;-6931
1463894759;26.56;6704;-28388;-7344;-1984;23250;-12164
1463894776;26.56;-9512;-27588;-7276;-5905;14960;-9200
1463894793;26.56;-15568;-20316;-4740;-8153;5345;2754
1463894811;26.56;4240;-11400;-2336;-6836;12415;136
1463894828;26.56;6152;-7484;-3032;-4567;5587;-3068
1463894845;26.56;10032;-6552;-9328;-7902;4290;-8128
1463894862;26.56;3584;-12720;-7988;-12299;-359;-10512
1463894888;26.56;-6244;-17264;-5832;-15526;19202;-8931
1463894906;26.56;-192;-17208;-1484;-11173;17092;-10184
1463894923;26.56;-2780;-18212;-1512;-9310;8620;-10025
1463894941;26.56;-1952;-17208;-1912;-8594;2143;-7460
1463894958;26.56;1248;-15360;-220;-9128;-6479;-5746
1463894975;26.56;1972;-14060;-2968;-10861;-7465;-4657
1463894992;26.56;576;-12960;-5192;-12686;-7178;-2882
1463895009;26.56;-1768;-14280;-3812;-14157;2646;-2011
1463895026;26.56;-4364;-14588;-1000;-14622;3715;-572
1463895043;26.56;-4292;-15336;1056;-12330;6156;449
1463895070;26.56;1280;-16384;4524;-9749;11464;-1102
1463895087;26.56;-412;-15956;5772;-6926;9365;-2910
1463895104;26.56;-2656;-14356;1928;-5402;9004;-3459
1463895121;26.56;-3740;-14748;-3016;-5762;5813;-4797
1463895138;26.56;-4188;-16988;-3104;-7611;4688;-5415
1463895155;26.56;-3028;-19244;3332;-7030;4861;-5633
1463895172;26.56;-4448;-19668;4640;-4356;2895;-4937
1463895190;26.56;-5476;-22244;2404;-2570;2048;-3711
1463895207;26.56;-6716;-20092;392;904;4286;-2456
1463895224;26.56;-10288;-21064;-1580;640;650;-302
1463895251;26.56;-9900;-24624;2868;3071;-3899;886
1463895268;26.56;-9036;-25272;6540;7392;-6834;2021
1463895285;26.56;-5260;-24076;13272;16136;-7404;4402
1463895302;26.56;-2908;-19256;7508;21453;-2830;5955
1463895319;26.56;-1784;-15832;16140;31106;5053;8153
1463895336;26.56;3020;-19864;-5952;25302;-11253;10456
1463895353;26.56;-5516;-18952;-21928;20408;-19826;8325
1463895370;26.56;-3892;-22560;-9860;18576;-6655;10268
1463895387;26.56;1336;-31048;-1328;15925;5470;9762
1463895404;26.56;6312;-28104;856;14436;32767;10709
1463895432;26.56;3496;-29208;3472;6467;8395;15854
1463895449;26.56;-11788;-21936;2612;13002;-30534;19597
1463895466;26.56;-3172;-15820;4032;10999;-22517;16315
1463895483;26.56;-1804;-12024;-2384;9282;-16152;14157
1463895500;26.56;512;-9144;-1976;7700;-12277;12202
1463895517;26.56;-272;-8028;-2056;6707;-13127;10210
1463895534;26.56;-692;-7428;-1848;5830;-16273;8590
1463895551;26.56;1360;-5416;-2936;4394;-17435;7249
1463895568;26.56;3588;-4000;-3108;3066;-16994;6563
1463895595;26.56;4188;-3932;-2848;-306;-13224;4478
1463895612;26.56;5244;-4712;-2072;-1872;-9175;2967
1463895629;26.56;9044;-6588;-1016;-2876;-6663;627
1463895646;26.56;12096;-6124;2184;-3141;-6679;-3397
1463895663;26.56;10704;-10504;724;-8467;-5625;-8614
1463895680;26.62;3708;-15972;1276;-16041;-2364;-13715
1463895697;26.62;-9196;-22796;10904;-22777;-7421;-13737
1463895714;26.62;-27448;-32768;32767;-2070;-17069;-6268
1463895732;26.62;-32596;-32768;32767;7934;-27632;8585
1463895749;26.62;-11868;-16300;7492;-445;3609;11446
1463895776;26.62;8788;-10380;7976;346;14124;2186
1463895793;26.62;9648;-17348;-576;3305;26539;-5209
1463895810;26.62;10604;-28944;-14404;-3991;18521;-13633
1463895827;26.62;-7852;-32664;3476;-9198;7585;-12161
1463895844;26.62;-10444;-16476;-22840;-7445;14871;2471
1463895861;26.62;-292;-11732;3300;-8888;13013;60
1463895878;26.62;8408;-3148;-5024;-6039;8444;-5148
1463895895;26.62;15140;-6116;-7376;-9377;2786;-11158
1463895912;26.62;4468;-12592;-12664;-16480;-86;-13345
1463895930;26.62;-8280;-17356;-5364;-15589;13733;-10301
1463895956;26.62;-2104;-16700;-236;-7854;17968;-11536
1463895973;26.62;-3912;-17940;300;-6081;6286;-9363
1463895990;26.62;-2248;-15576;548;-7628;-8771;-6250
1463896007;26.62;-56;-14860;-132;-8130;-16283;-4392
1463896024;26.62;-1208;-13860;-2720;-12261;-15156;-2745
1463896041;26.62;-1460;-13608;-4676;-15179;-1813;-1037
1463896058;26.62;-2344;-13348;-1140;-14823;2295;-111
1463896076;26.62;-2460;-14472;960;-12234;5931;-529
1463896093;26.62;304;-15928;3572;-10720;9661;-1198
1463896111;26.62;108;-16724;6048;-8779;9512;-3039
1463896137;26.62;-1568;-15460;4248;-6994;5350;-3966
1463896154;26.62;-2248;-14764;-1020;-6678;4244;-5056
1463896171;26.56;-3700;-16248;-2572;-7258;4063;-4941
1463896188;26.56;-1936;-18804;1940;-5496;7326;-4753
1463896206;26.56;-2724;-21084;3292;-3159;5961;-5000
1463896223;26.56;-3684;-23660;5436;-1506;3159;-4185
1463896240;26.56;-6240;-20900;1032;2263;3615;-3274
1463896258;26.56;-10660;-19632;-2400;1966;4316;-1679
1463896275;26.56;-11524;-21884;40;2300;-145;68
1463896301;26.56;-9572;-23660;6920;8427;-4904;2755
1463896319;26.56;-6320;-21944;12888;16598;-8593;5460
1463896336;26.56;-3240;-18976;7504;20705;-2767;8087
1463896353;26.56;-1552;-16712;14248;28822;867;10704
1463896371;26.56;896;-20044;-9288;20998;-17786;12082
1463896388;26.56;-6828;-19684;-21712;17402;-22957;10064
1463896405;26.62;2048;-25320;-5500;13710;-7554;11637
1463896422;26.62;5464;-31756;2480;12905;1310;10999
1463896439;26.62;8704;-29584;-5212;16726;29830;9395
1463896456;26.62;8896;-25228;4208;10531;32767;10509
1463896482;26.62;-13016;-21124;1860;9111;-18874;19588
1463896500;26.62;-9348;-12768;1680;9774;-21048;17110
1463896517;26.62;-3264;-11064;-1872;7403;-14036;14148
1463896534;26.62;-2716;-8252;-3292;6803;-17645;12545
1463896551;26.62;-1620;-8336;-2900;5036;-20967;10540
1463896568;26.62;1008;-7440;-2156;4490;-22752;8713
1463896585;26.62;3592;-5728;-3376;3704;-22679;7155
1463896602;26.62;5548;-5116;-3116;1608;-20114;6290
1463896619;26.62;5856;-5996;-2840;-1405;-14749;4204
1463896636;26.62;7744;-6444;-3016;-3697;-9230;2964
1463896663;26.62;9948;-7468;660;-5535;-5346;-6
1463896680;26.62;11352;-8124;3928;-4773;-5796;-3741
1463896698;26.62;10584;-10604;700;-8746;-4413;-8313
1463896714;26.62;1320;-16828;4328;-15665;-2620;-13353
1463896731;26.62;-9004;-22800;10320;-21040;-3182;-11460
1463896748;26.62;-16196;-32768;32767;-8457;-11383;-4416
1463896765;26.62;-32768;-32768;32767;-277;-28729;4280
1463896782;26.62;-15944;-15216;10788;5732;5511;14085
1463896800;26.62;-5788;-6632;7248;4690;7646;11176
1463896817;26.62;10168;-21824;-7540;2334;27094;-5477
1463896844;26.62;10368;-32768;-19876;-7944;10122;-12261
1463896861;26.62;-28908;-32768;9660;2264;8406;-2401
1463896878;26.62;880;-11672;3668;-9746;19610;5636
1463896896;26.62;17208;-3680;-4000;-3745;6135;-311
1463896913;26.62;16768;-336;4528;-4034;-6865;-5473
1463896930;26.62;16876;-12280;-23880;-16622;-4656;-12314
1463896947;26.62;-8004;-15412;-12484;-14295;11263;-10732
1463896964;26.62;-10476;-21056;-4116;-16412;32767;-8889
1463896981;26.62;-2284;-16644;2672;-8507;26395;-10294
1463897008;26.62;-2272;-16444;-372;-7876;7164;-10828
1463897024;26.62;-4740;-17500;-1580;-8763;-4685;-8734
1463897042;26.62;-456;-14516;708;-8196;-10464;-6554
1463897059;26.62;1620;-12276;-2588;-10035;-9994;-6256
1463897076;26.62;-1356;-12292;-5188;-13129;-8970;-4888
1463897093;26.62;-4172;-13688;-4704;-15302;-257;-2626
1463897110;26.62;-5088;-14636;136;-13017;5237;-1329
1463897127;26.62;-4280;-16068;1584;-10522;6709;-964
1463897144;26.62;-808;-15984;1596;-9141;12450;-650
1463897161;26.62;2352;-16540;9104;-6849;12785;-1894
1463897189;26.62;-2056;-14356;-200;-3809;7352;-4254
1463897206;26.62;-3804;-17120;-5192;-5303;6362;-5318
1463897223;26.62;-4372;-18620;344;-5380;8415;-5339
1463897240;26.62;-3348;-21052;6016;-2866;6125;-5556
1463897257;26.62;-4836;-23048;4516;-1672;2024;-4502
1463897274;26.62;-6912;-20812;672;1864;3806;-3655
1463897291;26.62;-11392;-19256;-2220;2930;6647;-1580
1463897308;26.62;-11676;-20980;140;3696;754;52
1463897325;26.62;-10004;-22664;5876;6246;-4680;992
1463897342;26.62;-8536;-22144;7544;11235;-6962;3710
1463897369;26.62;-5336;-19912;9464;21631;-6511;8243
1463897386;26.62;2192;-16884;11752;28859;1025;10897
1463897403;26.62;-2776;-17540;-9568;22055;-9164;13024
1463897420;26.62;-5308;-22564;-17956;17844;-19433;11977
1463897437;26.62;-2080;-25376;-8396;14355;-16417;13575
1463897454;26.62;8120;-32768;2140;12440;-6917;11732
1463897471;26.62;10832;-30828;-124;16595;18791;9264
1463897489;26.62;13876;-26204;2988;11621;32767;9316
1463897506;26.62;2416;-22992;2144;3385;8404;14738
1463897523;26.62;-12632;-12648;4044;7583;-15407;16946
